-0.063627	 0.000000 	 0.004048	  
0.000030	 -0.000000 	 0.000000	  
-0.075753	 -0.000000 	 0.005739	  
0.000030	 -0.000001 	 0.000000	  
-0.176804	 -0.000001 	 0.031260	  
0.000030	 0.249999 	 0.062500	  
0.144721	 -0.000001 	 0.020944	  
0.000030	 -0.000001 	 0.000000	  
0.040844	 -0.000001 	 0.001668	  
0.000030	 -0.000002 	 0.000000	  
0.021256	 -0.000002 	 0.000452	  
0.000030	 -0.000002 	 0.000000	  
0.013409	 -0.000002 	 0.000180	  
0.000030	 -0.000002 	 0.000000	  
0.009342	 -0.000003 	 0.000087	  
0.000030	 -0.000003 	 0.000000	  
0.006925	 -0.000003 	 0.000048	  
0.000030	 -0.000003 	 0.000000	  
0.005358	 -0.000003 	 0.000029	  
0.000030	 -0.000003 	 0.000000	  
0.004279	 -0.000004 	 0.000018	  
0.000030	 -0.000004 	 0.000000	  
0.003502	 -0.000004 	 0.000012	  
0.000030	 -0.000004 	 0.000000	  
0.002923	 -0.000004 	 0.000009	  
0.000030	 -0.000005 	 0.000000	  
0.002479	 -0.000005 	 0.000006	  
0.000030	 -0.000005 	 0.000000	  
0.002131	 -0.000005 	 0.000005	  
0.000029	 -0.000005 	 0.000000	  
0.001853	 -0.000005 	 0.000003	  
0.000029	 -0.000006 	 0.000000	  
0.001628	 -0.000006 	 0.000003	  
0.000029	 -0.000006 	 0.000000	  
0.001442	 -0.000006 	 0.000002	  
0.000029	 -0.000006 	 0.000000	  
0.001286	 -0.000007 	 0.000002	  
0.000029	 -0.000007 	 0.000000	  
0.001156	 -0.000007 	 0.000001	  
0.000029	 -0.000007 	 0.000000	  
0.001045	 -0.000007 	 0.000001	  
0.000029	 -0.000007 	 0.000000	  
0.000949	 -0.000008 	 0.000001	  
0.000029	 -0.000008 	 0.000000	  
0.000867	 -0.000008 	 0.000001	  
0.000029	 -0.000008 	 0.000000	  
0.000795	 -0.000008 	 0.000001	  
0.000029	 -0.000009 	 0.000000	  
0.000732	 -0.000009 	 0.000001	  
0.000029	 -0.000009 	 0.000000	  
0.000677	 -0.000009 	 0.000000	  
0.000028	 -0.000009 	 0.000000	  
0.000628	 -0.000009 	 0.000000	  
0.000028	 -0.000010 	 0.000000	  
0.000584	 -0.000010 	 0.000000	  
0.000028	 -0.000010 	 0.000000	  
0.000545	 -0.000010 	 0.000000	  
0.000028	 -0.000010 	 0.000000	  
0.000510	 -0.000010 	 0.000000	  
0.000028	 -0.000011 	 0.000000	  
0.000478	 -0.000011 	 0.000000	  
0.000028	 -0.000011 	 0.000000	  
0.000450	 -0.000011 	 0.000000	  
0.000028	 -0.000011 	 0.000000	  
0.000424	 -0.000011 	 0.000000	  
0.000028	 -0.000012 	 0.000000	  
0.000400	 -0.000012 	 0.000000	  
0.000027	 -0.000012 	 0.000000	  
0.000378	 -0.000012 	 0.000000	  
0.000027	 -0.000012 	 0.000000	  
0.000359	 -0.000013 	 0.000000	  
0.000027	 -0.000012 	 0.000000	  
0.000341	 -0.000013 	 0.000000	  
0.000025	 -0.000012 	 0.000000	  
0.000325	 -0.000010 	 0.000000	  
0.000028	 -0.000014 	 0.000000	  
0.000309	 -0.000013 	 0.000000	  
0.000027	 -0.000014 	 0.000000	  
0.000294	 -0.000014 	 0.000000	  
0.000027	 -0.000014 	 0.000000	  
0.000281	 -0.000014 	 0.000000	  
0.000027	 -0.000015 	 0.000000	  
0.000269	 -0.000014 	 0.000000	  
0.000029	 -0.000016 	 0.000000	  
0.000256	 -0.000018 	 0.000000	  
0.000025	 -0.000014 	 0.000000	  
0.000247	 -0.000015 	 0.000000	  
0.000025	 -0.000015 	 0.000000	  
0.000237	 -0.000016 	 0.000000	  
0.000025	 -0.000015 	 0.000000	  
0.000228	 -0.000016 	 0.000000	  
0.000025	 -0.000016 	 0.000000	  
0.000219	 -0.000016 	 0.000000	  
0.000025	 -0.000016 	 0.000000	  
0.000211	 -0.000016 	 0.000000	  
0.000025	 -0.000016 	 0.000000	  
0.000203	 -0.000017 	 0.000000	  
0.000025	 -0.000017 	 0.000000	  
0.000196	 -0.000017 	 0.000000	  
0.000025	 -0.000017 	 0.000000	  
0.000189	 -0.000017 	 0.000000	  
0.000024	 -0.000017 	 0.000000	  
0.000183	 -0.000018 	 0.000000	  
0.000024	 -0.000018 	 0.000000	  
0.000177	 -0.000018 	 0.000000	  
0.000024	 -0.000018 	 0.000000	  
0.000171	 -0.000018 	 0.000000	  
0.000024	 -0.000018 	 0.000000	  
0.000165	 -0.000018 	 0.000000	  
0.000023	 -0.000019 	 0.000000	  
0.000160	 -0.000019 	 0.000000	  
0.000023	 -0.000019 	 0.000000	  
0.000155	 -0.000019 	 0.000000	  
0.000023	 -0.000019 	 0.000000	  
0.000151	 -0.000019 	 0.000000	  
0.000023	 -0.000019 	 0.000000	  
0.000146	 -0.000020 	 0.000000	  
0.000023	 -0.000020 	 0.000000	  
0.000142	 -0.000020 	 0.000000	  
0.000022	 -0.000020 	 0.000000	  
0.000138	 -0.000020 	 0.000000	  
0.000022	 -0.000020 	 0.000000	  
0.000134	 -0.000020 	 0.000000	  
0.000022	 -0.000021 	 0.000000	  
0.000131	 -0.000021 	 0.000000	  
0.000022	 -0.000021 	 0.000000	  
0.000127	 -0.000021 	 0.000000	  
0.000021	 -0.000021 	 0.000000	  
0.000124	 -0.000021 	 0.000000	  
0.000021	 -0.000021 	 0.000000	  
0.000120	 -0.000021 	 0.000000	  
0.000021	 -0.000022 	 0.000000	  
0.000117	 -0.000022 	 0.000000	  
0.000021	 -0.000022 	 0.000000	  
0.000114	 -0.000022 	 0.000000	  
0.000020	 -0.000022 	 0.000000	  
0.000111	 -0.000022 	 0.000000	  
0.000020	 -0.000022 	 0.000000	  
0.000109	 -0.000022 	 0.000000	  
0.000020	 -0.000023 	 0.000000	  
0.000106	 -0.000023 	 0.000000	  
0.000019	 -0.000023 	 0.000000	  
0.000104	 -0.000023 	 0.000000	  
0.000019	 -0.000023 	 0.000000	  
0.000101	 -0.000023 	 0.000000	  
0.000019	 -0.000023 	 0.000000	  
0.000099	 -0.000023 	 0.000000	  
0.000019	 -0.000023 	 0.000000	  
0.000097	 -0.000024 	 0.000000	  
0.000018	 -0.000024 	 0.000000	  
0.000095	 -0.000024 	 0.000000	  
0.000018	 -0.000023 	 0.000000	  
0.000094	 -0.000026 	 0.000000	  
0.000016	 -0.000026 	 0.000000	  
0.000089	 -0.000023 	 0.000000	  
0.000017	 -0.000025 	 0.000000	  
0.000087	 -0.000024 	 0.000000	  
0.000017	 -0.000025 	 0.000000	  
0.000086	 -0.000024 	 0.000000	  
0.000016	 -0.000025 	 0.000000	  
0.000083	 -0.000024 	 0.000000	  
